"Source Name","Program Name",Username,Date/Time,Comment,"Data Source","Bytes Sent","Bytes Received"
SRUDB.dat,"\windows\system32\smartscreen.exe",jcloudy,"2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,11096,12848
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2810,17402
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,6373223,177595446
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,23275,28104
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,23275,28104
SRUDB.dat,"\program files (x86)\dropbox\update\dropboxupdate.exe","'Local System'","2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,133784,8416
SRUDB.dat,"\program files (x86)\dropbox\update\dropboxupdate.exe",systemprofile,"2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,133784,8416
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,149742,387328
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 07:01:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,53099,243182
SRUDB.dat,,,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1229736,2749192
SRUDB.dat,System,"'Local System'","2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1484
SRUDB.dat,System,systemprofile,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1484
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,42516,31828
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,42516,31828
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,15957,19676
SRUDB.dat,"\windows\system32\wifitask.exe",jcloudy,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2196,6502
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3156,18714
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,877932,1276867
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3660,23116
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3660,23116
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,18289,12136
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 08:02:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,12528,36620
SRUDB.dat,,,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1167688,3460180
SRUDB.dat,System,"'Local System'","2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1258
SRUDB.dat,System,systemprofile,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1258
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,37500,26200
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,37500,26200
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,15957,19676
SRUDB.dat,"\program files (x86)\google\update\googleupdate.exe",jcloudy,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3675,5355
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3340,23962
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,813985,2066886
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1532,7155
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1532,7155
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,27359,22451
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 09:03:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,23024,65274
SRUDB.dat,,,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1332891,9604686
SRUDB.dat,System,"'Local System'","2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,814
SRUDB.dat,System,systemprofile,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,814
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,40068,29220
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,40068,29220
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,16154,19844
SRUDB.dat,"\windows\system32\wifitask.exe",jcloudy,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2196,6502
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2972,16090
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,796529,1486983
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3444,12310
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3444,12310
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,18167,12166
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,15581,47925
SRUDB.dat,"\windows\system32\speech_onecore\common\speechmodeldownload.exe","'NT Authority'","2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3053,11096
SRUDB.dat,"\windows\system32\speech_onecore\common\speechmodeldownload.exe",NetworkService,"2018-03-28 10:04:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3053,11096
SRUDB.dat,,,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1101519,2315530
SRUDB.dat,System,"'Local System'","2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,666
SRUDB.dat,System,systemprofile,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,666
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,39588,28076
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,39588,28076
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,15957,19602
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3444,22784
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,772740,964029
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1604,5622
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1604,5622
SRUDB.dat,"\program files (x86)\dropbox\update\dropboxupdate.exe","'Local System'","2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2076,4690
SRUDB.dat,"\program files (x86)\dropbox\update\dropboxupdate.exe",systemprofile,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2076,4690
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,26342,21359
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 11:05:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,17729,53010
SRUDB.dat,,,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1076655,1997844
SRUDB.dat,System,"'Local System'","2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,616,1040
SRUDB.dat,System,systemprofile,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,616,1040
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,40144,29120
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,40144,29120
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,15957,19602
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3340,22650
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,748654,734437
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,4832,20997
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,4832,20997
SRUDB.dat,"\program files (x86)\microsoft office\root\office16\msoia.exe",jcloudy,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2950,12743
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,18167,12044
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 12:06:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,12384,38051
SRUDB.dat,,,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1095451,2153462
SRUDB.dat,System,"'Local System'","2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1040
SRUDB.dat,System,systemprofile,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1040
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,38248,26828
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,38248,26828
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,18704,28159
SRUDB.dat,"\program files (x86)\google\update\googleupdate.exe",jcloudy,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3699,5360
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3067,20026
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,762197,723169
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3300,13768
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3300,13768
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,26360,22573
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 13:07:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,15498,46057
SRUDB.dat,,,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1461265,5298408
SRUDB.dat,System,"'Local System'","2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1044
SRUDB.dat,System,systemprofile,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1044
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,38716,28404
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,38716,28404
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,15957,19602
SRUDB.dat,"\windows\system32\wifitask.exe",jcloudy,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2196,6502
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3159,21338
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,815272,918770
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1532,7228
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1532,7228
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officec2rclient.exe","'Local System'","2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1912,12820
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officec2rclient.exe",systemprofile,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1912,12820
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,18167,12044
SRUDB.dat,"\program files\box\box sync\boxsync.exe",jcloudy,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,20128,58997
SRUDB.dat,"\windows\system32\compattelrunner.exe","'Local System'","2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,61939,2401712
SRUDB.dat,"\windows\system32\compattelrunner.exe",systemprofile,"2018-03-28 14:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,61939,2401712
SRUDB.dat,,,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,1144221,2114073
SRUDB.dat,System,"'Local System'","2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1110
SRUDB.dat,System,systemprofile,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,256,1110
SRUDB.dat,"\IPv6 Control Message","'Local System'","2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,35592,24544
SRUDB.dat,"\IPv6 Control Message",systemprofile,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,35592,24544
SRUDB.dat,"\users\jcloudy\appdata\local\microsoft\onedrive\onedrive.exe",jcloudy,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,28580,34526
SRUDB.dat,"\windows\system32\wifitask.exe",jcloudy,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2828,16662
SRUDB.dat,"\program files (x86)\google\update\googleupdate.exe",jcloudy,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2089,5910
SRUDB.dat,"\windows\system32\browser_broker.exe",jcloudy,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,2607,14778
SRUDB.dat,"\program files (x86)\google\chrome\application\chrome.exe",jcloudy,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,785101,832999
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe","'Local System'","2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3600,24574
SRUDB.dat,"\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",systemprofile,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,3600,24574
SRUDB.dat,"\program files\google\drive\googledrivesync.exe",jcloudy,"2018-03-28 15:08:00 IST","System Resource Usage - Network Usage",LoneWolf.E01,29620,29461
